stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,wheelchair_boarding
BUS653NE,BUS653NE,Old US 231S & Windy Hill Dr (NE Corner): BUS653NE,Old US 231S & Windy Hill Dr (NE Corner) - BUS653NE,40.3944397431237,-86.9002058722909,0,0
BUS254,BUS254,Elston Rd & Old US231 (West of): BUS254,Elston Rd & Old US231 (West of) - BUS254,40.392641,-86.904447,0,0
BUS270,BUS270,Elston Rd & Beck Ln (West of): BUS270,Elston Rd & Beck Ln (West of) - BUS270,40.3930361803196,-86.9093386476838,0,0
BUS655,BUS655,Elston Point Apts on Elston Rd(NE Corner): BUS655,Elston Point Apts on Elston Rd (NE Corner) - BUS655,40.393304401237,-86.9124728091045,0,0
BUS159,BUS159,Old Romney Rd & US52 / SR25 (NW Corner): BUS159,Old Romney Rd & US52 / SR25 (NW Corner) - BUS159,40.3891818457354,-86.9129435368147,0,0
BUS212,BUS212,Romney Meadows Apts (at Shelter): BUS212,Romney Meadows Apts (at Shelter) - BUS212,40.387018644036,-86.9121938593503,0,0
BUS211,BUS211,Twyckenham Blvd & Old Romney (NW Corner): BUS211,Twyckenham Blvd & Old Romney (NW Corner) - BUS211,40.3849426141347,-86.911437476363,0,0
BUS658,BUS658,CR 10 W & Twyckenham Blvd (SW Corner): BUS658,CR 10 W & Twyckenham Blvd (SW Corner) - BUS658,40.3846301367658,-86.906809324432,0,0
5958,5958,Twyckenham Blvd & Tantara Way (SW Corner): 5958,,40.3846310254957,-86.902730062474,0,0
BUS703S,BUS703S,Twyckenham & Poland Hill (Southwest of): BUS703S,Twyckenham & Poland Hill (Southwest of) - BUS703S,40.383469154991,-86.8961369950847,0,0
BUS704S,BUS704S,Quarry Dr & Twyckenham (SW Corner): BUS704S,Quarry Dr & Twyckenham (SW Corner) - BUS704S,40.3834995855987,-86.8924259777323,0,0
BUS340S,BUS340S,Twyckenham Blvd & 9th St (SW Corner): BUS340S,Twyckenham Blvd & 9th St (SW Corner) - BUS340S,40.3818579218118,-86.8858041516374,0,0
BUS354,BUS354,Brady Ln & 18th St (East of): BUS354,Brady Ln & 18th St (East of) - BUS354,40.3816649545231,-86.8755428120818,0,0
BUS707S,BUS707S,Brady Ln & Pipers Glen Dr (SW Corner): BUS707S,Brady Ln & Pipers Glen Dr (SW Corner) - BUS707S,40.3816730011507,-86.8724904580409,0,0
BUS449S,BUS449S,Brady Ln & Commanche Trl (SE Corner): BUS449S,Brady Ln & Commanche Trl (SE Corner) - BUS449S,40.3817025054516,-86.8689539652439,0,0
BUS708,BUS708,Brady Ln & Winter St (SW Corner): BUS708,Brady Ln & Winter St (SW Corner)  - BUS708,40.381722,-86.8651,0,0
BUS301S,BUS301S,Pheasant Run Apts on Brady Ln (South): BUS301S,Pheasant Run Apts on Brady Ln (South) - BUS301S,40.3817980845518,-86.8608521081851,0,0
BUS710S,BUS710S,Village Pantry on Brady Ln (South): BUS710S,Village Pantry on Brady Ln (South) - BUS710S,40.3818386492992,-86.8588956586837,0,0
BUS712,BUS712,Brady Ln & Reagan Dr (SW Corner): BUS712,,40.3818756866559,-86.8557028257102,0,0
BUS711S,BUS711S,Brady Ln & Imperial Pkwy (SW Corner): BUS711S,Brady Ln & Imperial Pkwy (SW Corner) - BUS711S,40.3819472642393,-86.8491501319136,0,0
BUS772,BUS772,Creasy Ln & SR 38 (Northeast of): BUS772,Creasy Ln & SR 38 (Northeast of) – BUS772,40.3896397191523,-86.8383584181293,0,0
BUS923,BUS923,St Francis Way & Creasy Ln (SE): BUS923,St Francis Way & Creasy Ln (SE) - BUS923,40.3922746225448,-86.8382879359958,0,0
BUS770SE,BUS770SE,Creasy Ct & Creasy Ln (SE Corner): BUS770SE,Creasy Ct & Creasy Ln (SE Corner) - BUS770SE,40.3962100179581,-86.8383402053748,0,0
BUS681,BUS681,Creasy Ln & Amelia Ave (NE Corner): BUS681,Creasy Ln & Amelia Ave (NE Corner) - BUS681,40.398659,-86.838397,0,0
BUS773,BUS773,Creasy Ln & Burberry Dr (SE Corner): BUS773,Creasy Ln & Burberry Dr (SE Corner) - BUS773,40.4007287562328,-86.8384223782076,0,0
5944,5944,Creasy Ln & McCarty Ln (North of): 5944,,40.4039775294626,-86.8385306605798,0,0
5942,5942,Creasy Ln & Harper Dr (SE Corner): 5942,,40.4062607582118,-86.8385883361914,0,0
BUS539,BUS539,Creasy Ln & Stinger St (SE Corner): BUS539,Creasy Ln & Stinger St (SE Corner) - BUS539,40.4089944250571,-86.8386829758086,0,0
BUS763E,BUS763E,Creasy Ln & Fortune Dr (SE Corner): BUS763E,Creasy Ln & Fortune Dr (SE Corner) - BUS763E,40.4112560695348,-86.838716566553,0,0
BUS461,BUS461,"Sam's Club on Creasy Ln: BUS461","Sam's Club on Creasy Ln -  BUS461",40.414271,-86.838761,0,0
BUS762,BUS762,The Pavilions & Creasy Ln (@ Regions Bank): BUS762,The Pavilions & Creasy Ln - BUS762,40.416057141127,-86.8388157493029,0,0
BUS879,BUS879,Creasy Ln & South St (North and East side): BUS879,Creasy Ln & South St (North and East side)-BUS879,40.418453,-86.838863,0,0
BUS777,BUS777,Culvers on Rome Dr & Creasy Ln (North): BUS777,Culvers on Rome Dr & Creasy Ln (North)  - BUS777,40.4208328214775,-86.8397054058932,0,0
BUS896,BUS896,Rome Dr & Executive Dr (NE Corner): BUS896,Rome Dr & Executive Dr (NE Corner) - BUS896,40.4206531589356,-86.8435856996188,0,0
BUS812,BUS812,Rome Dr & Shenandoah Dr (NE Corner): BUS812,Rome Dr & Shenandoah Dr (NE Corner) - BUS812,40.4206019604965,-86.8459430152106,0,0
BUS759E,BUS759E,Shenandoah Dr & Driftwood Dr (SE Corner): BUS759E,Shenandoah Dr & Driftwood Dr (SE Corner) - BUS759E,40.421445439706,-86.8463504953857,0,0
BUS920SE,BUS920SE,Shenandoah Dr & Claremont Ln (SE Corner): BUS920SE,Shenandoah Dr & Claremont Ln (SE Corner) - BUS920SE,40.4229864105458,-86.8470762381104,0,0
BUS341,BUS341,Shenandoah Dr & Union St (SE Corner): BUS341,Shenandoah Dr & Union St (SE Corner) - BUS341,40.4247345283469,-86.847053727332,0,0
BUS757SE,BUS757SE,Shenandoah Dr & Navarre Dr (SE Corner): BUS757SE,Shenandoah Dr & Navarre Dr (SE Corner) - BUS757SE,40.4263082238121,-86.8471260900417,0,0
BUS051,BUS051,Munger Trl on Shenandoah Dr (East Side): BUS051,Munger Trl on Shenandoah Dr (East Side) - BUS051,40.4288061218742,-86.8448221292986,0,0
BUS778,BUS778,Shenandoah Dr & Amherst Dr (SE Corner): BUS778,Shenandoah Dr & Amherst Dr (SE Corner) - BUS778,40.4314065236692,-86.8448382225536,0,0
BUS526NE,BUS526NE,Greenbush St & Chauncey Court (NE Corner):BUS526NE,Greenbush St & Chauncey Court (NE Corner) - BUS526NE,40.432257,-86.847354,0,0
BUS780,BUS780,Greenbush St & Hemlock Rd (NE Corner):  BUS780,Greenbush St & Hemlock Rd (NE Corner) - BUS780,40.4322648306051,-86.8558379623794,0,0
BUS231N,BUS231N,Greenbush St & Sagamore Pkwy N (West of): BUS231N,Greenbush St & Sagamore Pkwy N (West of) - BUS231N,40.4321924109574,-86.8589667593817,0,0
BUS781,BUS781,Greenbush St & 29th St (West of): BUS781,Greenbush St & 29th St (West of) - BUS781,40.43219,-86.862337,0,0
BUS278NE,BUS278NE,Greenbush St & Elmwood Ave (East of): BUS278NE,Greenbush St & Elmwood Ave (East of) - BUS278NE,40.432186,-86.865217,0,0
BUS721,BUS721,Greenbush St & Melbourne Rd (West of): BUS721,Greenbush St & Melbourne Rd (West of) - BUS721,40.4321843643298,-86.8685073774163,0,0
BUS245NW,BUS245NW,Market Square (WEST) on Greenbush St: BUS245NW,Market Square (WEST) on Greenbush St - BUS245NW,40.432191,-86.870874,0,1
BUS230N,BUS230N,Wabash Center on Greenbush St (@Shelter): BUS230N,Wabash Center on Greenbush St (@Shelter) - BUS230N,40.432202,-86.87349,0,0
BUS330NE,BUS330NE,Greenbush St & 18th St (NE Corner): BUS330NE,Greenbush St & 18th St (NE Corner) - BUS330NE,40.4321347434601,-86.8773586676931,0,0
BUS750,BUS750,Greenbush St & 16th St (NE Corner): BUS750,Greenbush St & 16th St (NE Corner) - BUS750,40.4321159679959,-86.880166940699,0,0
BUS508NE,BUS508NE,Greenbush St & 14th St (NE Corner): BUS508NE,Greenbush St & 14th St (NE Corner) - BUS508NE,40.4321065802638,-86.8822697926921,0,0
BUS296,BUS296,Greenbush St &12th St (Northeast of): BUS296,Greenbush St &12th St (Northeast of) - BUS296,40.4321173091005,-86.8842774262594,0,1
BUS960,BUS960,ZF Industries on 9th St: BUS960,ZF Industries on 9th St - BUS960,40.4313931126233,-86.887203716469,0,0
BUS987NW,BUS987NW,9th St & Roberts St (NW Corner): BUS987NW,9th St & Roberts St (NW Corner) - BUS987NW,40.4298146325239,-86.8871487311809,0,0
BUS292NW,BUS292NW,9th St & Hartford St (NW Corner): BUS292NW,9th St & Hartford St (NW Corner) - BUS292NW,40.4277520136685,-86.8870856992654,0,0
BUS380NW,BUS380NW,Salem St & 9th St (NW Corner): BUS380NW,Salem St & 9th St (NW Corner) - BUS380NW,40.4257947789361,-86.88700576272,0,0
BUS367,BUS367,9th St & Union St (NW Corner @ Shelter): BUS367,9th St & Union St (NW Corner @ Shelter) - BUS367,40.4248015835763,-86.8869864575259,0,0
BUS783NW,BUS783NW,9th St & Cincinnati St (NW Corner): BUS783NW,9th St & Cincinnati St (NW Corner) - BUS783NW,40.422861,-86.886934,0,0
6041,6041,Brown St & 8th St (NE Corner): 6041,,40.4219173612943,-86.8877679779573,0,0
BUS410NE,BUS410NE,Brown St & 6th St (NE Corner): BUS410NE,Brown St & 6th St (NE Corner) - BUS410NE,40.4218860222033,-86.8904746705576,0,0
BUS492,BUS492,Brown St & 4th St (NE Corner): BUS492,Brown St & 4th St (NE Corner) BUS492,40.4218630554627,-86.8929523871895,0,0
BUS992,BUS992,St. Elizabeth Hospital: BUS992,St. Elizabeth Hospital - BUS992,40.3940062563115,-86.8370213371791,0,0
BUS895,BUS895,McCarty Ln & Emerald Pines Ct (SW Corner): BUS895,McCarty Ln & Emerald Pines Ct (SW Corner) - BUS895,40.402934873279,-86.8367071054403,0,0
BUS996,BUS996,McCarty Ln & Burberry Dr: BUS996,McCarty Ln & Burberry Dr - BUS996,40.4029630364754,-86.8345130583354,0,0
5892,5892,Trilium Ln: 5892,,40.4029856365161,-86.8296633379061,0,0
5905,5905,Speedway on Park East Blvd: 5905,,40.4043337738109,-86.8277199841688,0,0
5906,5906,VA Clinic East: 5906,,40.4055168748487,-86.8280296132607,0,0
5907,5907,Park East Blvd & Mezzanine Dr (SE Corner): 5907,,40.406895,-86.828839,0,0
5908,5908,Park East Blvd & Kettle Cir (SE Corner): 5908,,40.4097246965507,-86.8289146887679,0,0
5996,5996,Park East Blvd & Kettle Cir (NW Corner): 5996,,40.4098791889061,-86.8290901391572,0,0
5997,5997,Mezzanine Dr & Park East Blvd (SW Corner): 5997,,40.4070355967943,-86.8289626328942,0,0
1507,1507,Lafayette VA Clinic: Stop 1507,,40.405455,-86.828217,0,0
BUS625,BUS625,Park East Blvd & Retail Dr (SW Corner): BUS625,Park East Blvd & Retail Dr (SW Corner) - BUS625,40.4043637210438,-86.8278803181286,0,0
5998,5998,IU Arnett Outpatient Surgery Center: 5998,,40.4000955506471,-86.8080082359168,0,0
BUS459NW,BUS459NW,Earl Ave & Cason St (NW Corner): BUS459NW,Earl Ave & Cason St (NW Corner) - BUS459NW,40.4205395531976,-86.8606029069783,0,0
BUS487W,BUS487W,Ferry Street & 31st Street (NW Corner): BUS487W,Ferry Street & 31st Street (NW Corner) - BUS487W,40.4191133550191,-86.861701738962,0,0
BUS116,BUS116,Ferry St & 28th St (NW Corner): BUS116,Ferry St & 28th St (NW Corner) - BUS116,40.4191004270538,-86.8653054273372,0,0
BUS542,BUS542,Ferry St & 26th St (NE Corner): BUS542,Ferry St & 26th St (NE Corner) - BUS542,40.4190737600264,-86.8675121440035,0,0
BUS545N,BUS545N,Ferry St & 24rd St (NW Corner): BUS545N,Ferry St & 24rd St (NW Corner) - BUS545N,40.4190469037918,-86.8700670820515,0,0
BUS548NE,BUS548NE,Ferry St & 21st St (NE Corner): BUS548NE,Ferry St & 21st St (NE Corner) - BUS548NE,40.4189798485625,-86.8734453245071,0,0
BUS280N,BUS280N,Ferry St & 19th St (West of): BUS280N,Ferry St & 19th St (West of) - BUS280N,40.418951,-86.875856,0,0
BUS798NE,BUS798NE,Ferry St & Asher St (NE Corner): BUS798NE,Ferry St & Asher St (NE Corner) - BUS798NE,40.4193185599836,-86.8788919200608,0,0
BUS797N,BUS797N,Ferry St & Perrin Ave (West of): BUS797N,Ferry St & Perrin Ave (West of) - BUS797N,40.4200895819904,-86.8820916483941,0,0
BUS796N,BUS796N,Ferry St & Erie St (West of): BUS796N,Ferry St & Erie St (West of) - BUS796N,40.420085,-86.884236,0,0
BUS794N,BUS794N,Ferry St & 10th St (NE corner): BUS794N,Ferry St & 10th St (NE corner) - BUS794N,40.4200787230275,-86.885749563016,0,0
BUS532NE,BUS532NE,Ferry St & 8th St (NE Corner): BUS532NE,Ferry St & 8th St (NE Corner) - BUS532NE,40.4200690691061,-86.8881568576724,0,0
BUS534N,BUS534N,Ferry St & 6th St (NE Corner): BUS534N,Ferry St & 6th St (NE Corner) - BUS534N,40.4200902831608,-86.8902252251044,0,0
BUS549N,BUS549N,Fowler House Apts on Ferry St: BUS549N,Fowler House Apts on Ferry St - BUS549N,40.4200741899058,-86.8925855691782,0,0
BUS491E,BUS491E,McCutcheon Hall on McCutcheon (@Shelter): BUS491E,McCutcheon Hall on McCutcheon (at Shelter) - BUS491E,40.425514577469,-86.9289031368563,0,0
6025,6025,McCutcheon Dr & 3rd St (SE Corner): 6025,,40.4273720729811,-86.9289493597647,0,0
BUS388,BUS388,Mitch Daniels Blvd & Gates Rd (West of): BUS388,Mitch Daniels Blvd & Gates Rd (West of) - BUS388,40.424201,-86.923336,0,0
BUS153,BUS153,Young Hall on Grant St (West): BUS153,Young Hall on Grant St (West) - BUS153,40.4227671279172,-86.9103860503665,0,0
BUS322,BUS322,Grant St & Harrison St (NW Corner): BUS322,Grant St & Harrison St (NW Corner) - BUS322,40.4204199995959,-86.9103528286362,0,0
BUS323,BUS323,Grant St & Williams St (NW Corner): BUS323,Grant St & Williams St (NW Corner) - BUS323,40.4186303405551,-86.9103331040664,0,0
BUS523,BUS523,Williams St & Salisbury St (SW Corner): BUS523,Williams St & Salisbury St (SW Corner) - BUS523,40.4184031735899,-86.9080914204175,0,0
6026,6026,Tapawingo Dr & State St (SE Corner): 6026,,40.4194104742836,-86.9008398678899,0,0
6022,6022,9th St & Main St (NW Corner): 6022,,40.4191962330031,-86.8868259066928,0,0
6023,6023,Tapawingo Dr & Roebuck Dr (NE Corner): 6023,,40.419145,-86.902687,0,0
6024,6024,Tapawingo Dr & Street B (NE Corner): 6024,,40.418748,-86.904449,0,0
BUS522,BUS522,Williams St & Salisbury St (NE Corner): BUS522,Williams St & Salisbury St (NE Corner) - BUS522,40.4184769343422,-86.9077373688064,0,0
BUS290,BUS290,Williams St & Grant St (NE Corner): BUS290,Williams St & Grant St (NE Corner) - BUS290,40.4185469199341,-86.91007954784,0,0
BUS294,BUS294,Grant Street Station Apts (@ Shelter): BUS294,Grant Street Station Apts (@ Shelter) - BUS294,40.4195851215054,-86.9102260505232,0,0
BUS321,BUS321,Grant St & Wood St (SE Corner): BUS320,Grant St & Wood St (SE Corner) - BUS320,40.4220254970804,-86.910270715372,0,0
BUS154,BUS154,Young Hall on Grant St (East): BUS154,Young Hall on Grant St (East) - BUS154,40.4231430323152,-86.9102941286527,0,0
BUS410SE,BUS410SE,Brown St & 6th St (SE Corner): BUS410SE,Brown St & 6th St (SE Corner) - BUS410SE,40.4217264307574,-86.8906288975852,0,0
BUS745,BUS745,6th St & Cincinnati St (SE Corner): BUS745,6th St & Cincinnati St (SE Corner) - BUS745,40.422628,-86.890628,0,0
BUS746,BUS746,Tippecanoe Co. Health Dept. on 6th St: BUS746,Tippecanoe Co. Health Dept. on 6th St - BUS746,40.4233344151577,-86.8906288975852,0,0
BUS328,BUS328,6th St & Union St (SE Corner): BUS328,6th St & Union St (SE Corner) - BUS328,40.42460465532,-86.8906625717493,0,0
BUS818,BUS818,Union St & 8th St (SW Corner): BUS818,Union St & 8th St (SW Corner) - BUS818,40.424666132013,-86.8884415560032,0,0
BUS844,BUS844,Union St & 9th St (East of): BUS844,Union St & 9th St (East of) - BUS844,40.4246688142221,-86.8866833678891,0,0
BUS821,BUS821,Union St & 12th St (SW Corner): BUS821,Union St & 12th St (SW Corner) - BUS821,40.424682225268,-86.8842090299254,0,0
BUS401,BUS401,Union St & 14th St (SW Corner): BUS401,Union St & 14th St (SW Corner) - BUS401,40.4246886905482,-86.8823106834754,0,0
BUS822,BUS822,Union St & 15th St (East of): BUS822,Union St & 15th St (East of) - BUS822,40.4246902718955,-86.880657784978,0,0
6049,6049,18th St & Salem St (NE Corner): 6049,,40.4255079055568,-86.8772732920534,0,0
5977,5977,18th St & Elmwood Ave (SE Corner): 5977,,40.426407021794,-86.877275121637,0,0
5978,5978,Elmwood Ave & 20th St (SW Corner): 5978,,40.4279881208567,-86.8742369302454,0,0
BUS132,BUS132,Elmwood Ave & Rainbow Dr (SW Corner): BUS132,Elmwood Ave & Rainbow Dr (SW Corner) - BUS132,40.429218141413,-86.8717983245451,0,0
BUS207,BUS207,Wayne Terrace & Elmwood Ave (SW Corner): BUS207,Wayne Terrace & Elmwood Ave (SW Corner) - BUS207,40.4305671225901,-86.869079839574,0,0
BUS938,BUS938,Elmwood Ave &  27th St (Southeast of): BUS938,Elmwood Ave &  27th St (Southeast of) - BUS938,40.4319315376909,-86.8663489927622,0,0
BUS827,BUS827,Elmwood Ave & 27th St (SE Corner): BUS827,Elmwood Ave & 27th St (SE Corner) - BUS827,40.4332344492217,-86.8652431288506,0,0
BUS276,BUS276,Vinton St & Elmwood Ave (SE Corner): BUS276,Vinton St & Elmwood Ave  (SE Corner) - BUS276,40.434223,-86.863664,0,0
BUS829,BUS829,Prairie Ln & Elmwood Ave (SE Corner): BUS829,Prairie Ln & Elmwood Ave (SE Corner) - BUS829,40.4361781737911,-86.8621156729529,0,0
BUS412,BUS412,NW Ave & Columbia St (Chauncey Village): BUS412,NW Ave & Columbia St (Chauncey Village) - BUS412,40.42497,-86.908061,0,0
BUS686,BUS686,The Ivy Apts on Cumberland Ave (@ Shelter): BUS686,The Ivy Apts on Cumberland Ave (@Shelter) - BUS686,40.4593380620693,-86.9397466850102,0,0
BUS299,BUS299,Meijer Ct & Meijer Dr (NE Corner): BUS299,Meijer Ct & Meijer Dr (SN Corner) - BUS299,40.4167308105859,-86.814016852917,0,0
BUS277N,BUS277N,SR 26 & Frontage Rd (NE Corner): BUS277N,SR 26 & Frontage Rd (NE Corner) -  BUS277N,40.4176441083934,-86.8164698372167,0,0
BUS386,BUS386,South St & Red Cloud Trl (East of): BUS386,South St & Red Cloud Trl (East of) - BUS386,40.4177916298981,-86.823625971295,0,0
BUS406,BUS406,South St & Brinker St (West of): BUS406,South St & Brinker St - BUS406,40.4178291220175,-86.829524334294,0,0
BUS806,BUS806,South St & Eastland Dr (West of): BUS806,South St & Eastland Dr (West of) - BUS806,40.4177994248089,-86.8341473246878,0,0
BUS377,BUS377,South St & Creasy Ln (Northeast of): BUS377,South St & Creasy Ln (Northeast of) - BUS377,40.417776252643,-86.8366630553667,0,0
BUS831,BUS831,South St & Creasy Ln (West of): BUS831,South St & Creasy Ln (West of) - BUS831,40.417737481742,-86.8398018704686,0,0
BUS302,BUS302,South St & Executive Dr (West of): BUS302,South St & Executive Dr (West of) - BUS302,40.4177125047274,-86.843884697192,0,0
BUS811,BUS811,Target on South St(@ 5th/3rd Bank): BUS811,Target on South St(@ 5th/3rd Bank) - BUS811,40.4177031169953,-86.8479978649615,0,0
5953,5953,South St @ RRX (NE Corner): 5953,,40.4176696563493,-86.8544880201804,0,0
6048,6048,South St & 31st St (NE Corner): 6048,,40.4175539166492,-86.8616005944881,0,0
BUS695NE,BUS695NE,South St & 29th St (NE Corner): BUS695NE,,40.4175470685925,-86.8640436029857,0,0
BUS694NE,BUS694NE,South St & 26th St (NE Corner): BUS694NE,,40.4175207201523,-86.8673166719923,0,0
BUS690,BUS690,South St & 23rd St (NE Corner): BUS690,South St & 23rd St (NE Corner) - BUS690,40.4174742842379,-86.8711196240298,0,0
BUS691,BUS691,South St & 19th St (NE Corner): BUS691,South St & 19th St (NE Corner) - BUS691,40.4174197009031,-86.8757738078906,0,0
BUS692,BUS692,South St & Main St (NE Corner): BUS692,South St & Main St (NE Corner) - BUS692,40.4173913530442,-86.8783715175776,0,0
6043,6043,9th St & Greenbush St (North of): 6043,,40.4326531231034,-86.88712101532,0,0
BUS139,BUS139,9th St & Canal Rd (North of): BUS139,,40.4354268494841,-86.8863404968538,0,0
BUS163,BUS163,Oscar Winski on 9th St: BUS163,,40.44021,-86.88472,0,0
5976,5976,9th St & Widewater Dr (SE Corner): 5976,,40.44341,-86.88282,0,0
BUS164,BUS164,Duncan & 9th St (East of): BUS164,,40.44603,-86.88027,0,0
BUS559,BUS559,Northwestern Ave & Wiggins St (NW of): BUS559,Northwestern Ave & Wiggins St (NW of) - BUS559,40.4270640270152,-86.9094673937242,0,0
BUS891,BUS891,Paramount Dr & Pacific Dr: BUS891,,40.4708242697015,-86.9455028739871,0,0
BUS184,BUS184,Grissom Hall on Grant St (at Shelter): BUS184,Grissom Hall on Grant St (at Shelter) - BUS184,40.4265181974481,-86.9103069251959,0,0
BUS284,BUS284,Northwestern Ave & Meridian St(SE Corner): BUS284,Northwestern Ave & Meridian St(SE Corner) - BUS284,40.4340002199411,-86.9151375839196,0,0
BUS203,BUS203,Northwestern Ave & Northridge Dr(SE Corner):BUS203,Northwestern Ave & Northridge Dr(SE Corner) - BUS203,40.436737,-86.915429,0,0
BUS901,BUS901,Northwestern Ave & Hillcrest Rd(SE Corner): BUS901,Northwestern Ave & Hillcrest Rd(SE Corner) -  BUS901,40.440325394884,-86.9181048907151,0,0
BUS632,BUS632,Northwestern Ave & Garden St (SE Corner): BUS632,Northwestern Ave & Garden St (SE Corner) - BUS632,40.442652,-86.919269,0,0
BUS375SE,BUS375SE,Lindberg Rd & Northwestern (Southeast): BUS375SE,Lindberg Rd & Northwestern (Southeast) - BUS375SE,40.4455809736814,-86.9212397421655,0,0
BUS102NE,BUS102NE,Carlisle Rd & Lindberg Rd (North of): BUS102NE,Carlisle Rd & Lindberg Rd  (North of) - BUS102NE,40.446097,-86.91917,0,0
BUS623SE,BUS623SE,Carlisle Rd & Windsor Dr (SE Corner): BUS623SE,Carlisle Rd & Windsor Dr (SE Corner) - BUS623SE,40.44786,-86.919464,0,0
BUS624E,BUS624E,Carlisle Rd & Sycamore Ln (SE Corner): BUS624E,Carlisle Rd & Sycamore Ln (SE Corner) - BUS624E,40.450319,-86.919401,0,0
BUS101NE,BUS101NE,Mayfair Village Apts on Sycamore Ln: BUS101NE,Mayfair Village Apts on Sycamore Ln - BUS101NE,40.4521225662305,-86.9216633988418,0,0
BUS104N,BUS104N,Anthrop Dr & Yeager Rd (NE Corner): BUS104N,Anthrop Dr & Yeager Rd (NE Corner) - BUS104N,40.4520428071912,-86.9242743479695,0,0
5101,5101,Yeager Rd & Kent Ave (SE Corner),,40.455337,-86.9244715651229,0,0
BUS626SE,BUS626SE,Yeager Rd & Montgomery St (SE Corner): BUS626SE,Yeager Rd & Montgomery St (SE Corner) - BUS626SE,40.4585047458871,-86.92448430055,0,0
BUS218SE,BUS218SE,Yeager Rd & Cumberland Ave (SE Corner): BUS218SE,Yeager Rd & Cumberland Ave (SE Corner) - BUS218SE,40.460355,-86.924485,0,0
BUS119,BUS119,Country Villa Apts on Yeager (SE Corner): BUS119,Country Villa Apts on Yeager Rd (SE Corner) BUS119,40.461857955364,-86.9244737528741,0,0
BUS118,BUS118,Yeager Rd & Roxboro St (SE Corner): BUS118,Yeager Rd & Roxboro St (SE Corner) - BUS118,40.4648024842656,-86.9245277129466,0,0
BUS957,BUS957,Mcclure Ave @ Kurz Tech Center: BUS957,Mcclure Ave @ Kurz Tech Center - BUS957,40.4651572940326,-86.9269355915388,0,0
BUS956,BUS956,Win Hentschel Blvd & MED Institute: BUS956,Win Hentschel Blvd & MED Institute - BUS956,40.4653201930275,-86.929931335625,0,0
BUS955,BUS955,Kent Ave @ Purdue Research Center: BUS955,Kent Ave @ Purdue Research Center - BUS955,40.4667805574843,-86.9317292665193,0,0
BUS944N,BUS944N,West View Apts on Kalberer Rd (North): BUS944N,West View Apts on Kalberer Rd (North) - BUS944N,40.4678511424827,-86.934744000346,0,0
BUS115N,BUS115N,Kalberer Rd & Morehouse Rd (NE Corner): BUS115N,Kalberer Rd & Morehouse Rd (NE Corner) - BUS115N,40.467824,-86.938576,0,0
BUS114E,BUS114E,Trailside Flats on Morehouse (East): BUS114E,Trailside Flats on Morehouse (East) - BUS114E,40.4691773932682,-86.9387061559383,0,0
BUS113NE,BUS113NE,Morehouse Rd & Ellison Dr (East Side): BUS113NE,Morehouse Rd & Ellison Dr (East Side) - BUS113NE,40.4708001298189,-86.93884697192,0,0
BUS631E,BUS631E,Morehouse Rd & Abnaki Dr (East): BUS631E,Morehouse Rd & Abnaki Dr (East) - BUS631E,40.4744240046665,-86.9389387413809,0,0
BUS112SE,BUS112SE,Morehouse Rd & Mason Dixon Dr (SE Corner):BUS112SE,Morehouse Rd & Mason Dixon Dr (SE Corner) - BUS112SE,40.4777412899566,-86.938677040364,0,0
BUS627,BUS627,Mason Dixon Dr & Vicksburg Ln (SW Corner): BUS627,Mason Dixon Dr & Vicksburg Ln (SW Corner) - BUS627,40.4777343288518,-86.9362593368617,0,0
BUS110SE,BUS110SE,Mason Dixon Dr & Shining Armor(SE Corner):BUS110SE,Mason Dixon Dr & Shining Armor(SE Corner) - BUS110SE,40.4792395487015,-86.9345695808104,0,0
BUS628,BUS628,Mason Dixon Dr & Roundtable Dr (SE Corner): BUS628,Mason Dixon Dr & Roundtable Dr (SE Corner) - BUS628,40.4807701496054,-86.9345717807174,0,0
BUS157,BUS157,Roundtable Dr & Shining Armor Ln(SW Corner):BUS157,Roundtable Dr & Shining Armor Ln (SW Corner) - BUS157,40.480833268376,-86.9311869796293,0,0
BUS744,BUS744,Brown St & 5th St (SW Corner): BUS744,Brown St & 5th St (SW Corner) - BUS744,40.4218055805272,-86.8920117859304,0,0
BUS410SW,BUS410SW,Brown St & 6th St (SW Corner): BUS410SW,Brown St & 6th St (SW Corner) - BUS410SW,40.4218283547061,-86.890795194554,0,0
5940,5940,Brown St & 9th St (SW Corner): 5940,,40.4218475530961,-86.8869466380393,0,0
BUS783SE,BUS783SE,9th St & Cincinnati St (SE Corner): BUS783SE,9th St & Cincinnati St (SE Corner) - BUS783SE,40.4228172379822,-86.8868108575983,0,0
BUS430,BUS430,9th St & Union St (SE Corner): BUS430,9th St & Union St (SE Corner) - BUS430,40.4246232166662,-86.8868711225314,0,0
BUS853,BUS853,Salem St & 9th St (SE Corner): BUS853,Salem St & 9th St (SE Corner) - BUS853,40.42558,-86.886886,0,0
BUS292SE,BUS292SE,9th St & Hartford St (SE Corner): BUS292SE,9th St & Hartford St (SE Corner) - BUS292SE,40.4276192443144,-86.8869435421791,0,0
BUS987SE,BUS987SE,9th St & Roberts St (SE Corner): BUS987SE,9th St & Roberts St (SE Corner) - BUS987SE,40.4296818631698,-86.8869985274672,0,0
